TABLE_NAME;LOCAL_FIELD;REMOTE_FIELD;DATA_TYPE;FIELD_LENGTH;ACTIVE;FIELD_DEFINITION;VENDOR_ID;UNIT;TYPE_AGGREGATE;DATE_AGGREGATE
CELLSTS_4G;AVG_CQI_256QM_DEN;(C1526729319+C1526729335+C1526729351+C1526729367)+(C1526729320+C1526729336+C1526729352+C1526729368)+(C1526729321+C1526729337+C1526729353+C1526729369)+(C1526729322+C1526729338+C1526729354+C1526729370)+(C1526729323+C1526729339+C1526729355+C1526729371)+(C1526729324+C1526729340+C1526729356+C1526729372)+(C1526729325+C1526729341+C1526729357+C1526729373)+(C1526729326+C1526729342+C1526729358+C1526729374)+(C1526729327+C1526729343+C1526729359+C1526729375)+(C1526729328+C1526729344+C1526729360+C1526729376)+(C1526729329+C1526729345+C1526729361+C1526729377)+(C1526729330+C1526729346+C1526729362+C1526729378)+(C1526729331+C1526729347+C1526729363+C1526729379)+(C1526729332+C1526729348+C1526729364+C1526729380)+(C1526729333+C1526729349+C1526729365+C1526729381)+(C1526729334+C1526729350+C1526729366+C1526729382);NUMBER;12;1;(L.ChMeas.CQI.DL.SingleCW.Periodic.0+L.ChMeas.CQI.DL.SingleCW.Aperiodic.0+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.0+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.0)+(L.ChMeas.CQI.DL.SingleCW.Periodic.1+L.ChMeas.CQI.DL.SingleCW.Aperiodic.1+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.1+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.1)+(L.ChMeas.CQI.DL.SingleCW.Periodic.2+L.ChMeas.CQI.DL.SingleCW.Aperiodic.2+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.2+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.2)+(L.ChMeas.CQI.DL.SingleCW.Periodic.3+L.ChMeas.CQI.DL.SingleCW.Aperiodic.3+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.3+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.3)+(L.ChMeas.CQI.DL.SingleCW.Periodic.4+L.ChMeas.CQI.DL.SingleCW.Aperiodic.4+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.4+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.4)+(L.ChMeas.CQI.DL.SingleCW.Periodic.5+L.ChMeas.CQI.DL.SingleCW.Aperiodic.5+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.5+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.5)+(L.ChMeas.CQI.DL.SingleCW.Periodic.6+L.ChMeas.CQI.DL.SingleCW.Aperiodic.6+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.6+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.6)+(L.ChMeas.CQI.DL.SingleCW.Periodic.7+L.ChMeas.CQI.DL.SingleCW.Aperiodic.7+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.7+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.7)+(L.ChMeas.CQI.DL.SingleCW.Periodic.8+L.ChMeas.CQI.DL.SingleCW.Aperiodic.8+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.8+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.8)+(L.ChMeas.CQI.DL.SingleCW.Periodic.9+L.ChMeas.CQI.DL.SingleCW.Aperiodic.9+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.9+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.9)+(L.ChMeas.CQI.DL.SingleCW.Periodic.10+L.ChMeas.CQI.DL.SingleCW.Aperiodic.10+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.10+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.10)+(L.ChMeas.CQI.DL.SingleCW.Periodic.11+L.ChMeas.CQI.DL.SingleCW.Aperiodic.11+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.11+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.11)+(L.ChMeas.CQI.DL.SingleCW.Periodic.12+L.ChMeas.CQI.DL.SingleCW.Aperiodic.12+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.12+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.12)+(L.ChMeas.CQI.DL.SingleCW.Periodic.13+L.ChMeas.CQI.DL.SingleCW.Aperiodic.13+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.13+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.13)+(L.ChMeas.CQI.DL.SingleCW.Periodic.14+L.ChMeas.CQI.DL.SingleCW.Aperiodic.14+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.14+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.14)+(L.ChMeas.CQI.DL.SingleCW.Periodic.15+L.ChMeas.CQI.DL.SingleCW.Aperiodic.15+L.ChMeas.CQI.DL.DualCW.Code0.Periodic.15+L.ChMeas.CQI.DL.DualCW.Code0.Aperiodic.15);6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_EX_TIMES;C1526745678;NUMBER;12;1;L.Voice.VQI.EVS.UL.Excellent.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_GOOD_TIMES;C1526745679;NUMBER;12;1;L.Voice.VQI.EVS.UL.Good.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_ACC_TIMES;C1526745680;NUMBER;12;1;L.Voice.VQI.EVS.UL.Accept.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_POOR_TIMES;C1526745681;NUMBER;12;1;L.Voice.VQI.EVS.UL.Poor.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_BAD_TIMES;C1526745682;NUMBER;12;1;L.Voice.VQI.EVS.UL.Bad.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_EX_TIMES;C1526745683;NUMBER;12;1;L.Voice.VQI.EVS.DL.Excellent.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_GOOD_TIMES;C1526745684;NUMBER;12;1;L.Voice.VQI.EVS.DL.Good.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_ACC_TIMES;C1526745685;NUMBER;12;1;L.Voice.VQI.EVS.DL.Accept.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_POOR_TIMES;C1526745686;NUMBER;12;1;L.Voice.VQI.EVS.DL.Poor.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_BAD_TIMES;C1526745687;NUMBER;12;1;L.Voice.VQI.EVS.DL.Bad.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_UL_TOT_VALUE;C1526745688;NUMBER;12;1;L.Voice.VQI.EVS.UL.TotalValue;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_VQI_EVS_DL_TOT_VALUE;C1526745689;NUMBER;12;1;L.Voice.VQI.EVS.DL.TotalValue;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_UL_EVSSWB_INC_TIMES;C1526745691;NUMBER;12;1;L.Voice.UL.EVSSWB.Increase.Times;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_UL_EVSSWB_DEC_TIMES;C1526745692;NUMBER;12;1;L.Voice.UL.EVSSWB.Decrease.Times;6;NULL;SUM;SUM
CELLSTS_4G;DL_MAC_TRAFF_VOL_RETRANS;C1526727357+C1526727358+C1526727359+C1526739657;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB.bits+L.Traffic.DL.SCH.16QAM.TB.bits+L.Traffic.DL.SCH.64QAM.TB.bits+L.Traffic.DL.SCH.256QAM.TB.bits;6;%;SUM;SUM
CELLSTS_4G;UL_MAC_TRAFF_VOL;C1526727369+C1526727357+C1526727371+C1526749525;NUMBER;12;1;L.Traffic.UL.SCH.QPSK.TB.bits+L.Traffic.UL.SCH.16QAM.TB.bits+L.Traffic.UL.SCH.64QAM.TB.bits+L.Traffic.UL.SCH.256QAM.TB.bits;6;%;SUM;SUM
CELLSTS_4G;VQI_DL_NUM;C1526741682;NUMBER;12;1;VQI_DL_NUM;6;NULL;SUM;SUM
CELLSTS_4G;VQI_DL_DEN;C1526728416+C1526728417+C1526728418+C1526728419+C1526728420;NUMBER;12;1;VQI_DL_DEN;6;NULL;SUM;SUM
CELLSTS_4G;VQI_DL_BAD_PERC_NUM;C1526728419+C1526728420;NUMBER;12;1;VQI_DL_BAD_PERC_NUM;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_UL_PDCP_SDU;C1526730572;NUMBER;12;1;L.Thrp.bits.UL.PDCP.SDU;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ABNORMREL_MME_VOIP;C1526729924;NUMBER;12;1;L.E-RAB.AbnormRel.MME.VoIP;6;NULL;SUM;SUM
CELLSTS_4G;L_HHO_INTFREQ_COV_PREP_ATTOUT;C1526728933;NUMBER;12;1;L.HHO.InterFreq.Coverage.PrepAttOut;6;NULL;SUM;SUM
CELLSTS_4G;L_HHO_INTFREQ_COV_EXE_ATTOUT;C1526728934;NUMBER;12;1;L.HHO.InterFreq.Coverage.ExecAttOut;6;NULL;SUM;SUM
CELLSTS_4G;L_HHO_INTFREQ_COV_EXE_SUCCO;C1526728935;NUMBER;12;1;L.HHO.InterFreq.Coverage.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFFIC_ACTUSER_AVG;C1526728975;NUMBER;12;1;L.Traffic.ActiveUser.Avg;6;NULL;AVG;AVG
CELLSTS_4G;L_VOICE_DL_SILENT_NUM;C1526732893;NUMBER;12;1;L.Voice.DL.Silent.Num;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_UL_SILENT_NUM;C1526732892;NUMBER;12;1;L.Voice.UL.Silent.Num;6;NULL;SUM;SUM
CELLSTS_4G;L_VOICE_NORMREL_DL_LOW_QUAL;C1526732891;NUMBER;12;1;L.Voice.NormRel.DL.LowQuality;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ATTEST_QCI_3;C1526726672;NUMBER;12;1;L.E-RAB.AttEst.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;DL_NONGBR_ACTIVE_USERS_FWA;C1526729015-(C1526729016+C1526729017+C1526729018+C1526729019+C1526729020);NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI-(L.Thrp.Time.DL.RmvLastTTI.QCI.1+L.Thrp.Time.DL.RmvLastTTI.QCI.2+L.Thrp.Time.DL.RmvLastTTI.QCI.3+L.Thrp.Time.DL.RmvLastTTI.QCI.4+L.Thrp.Time.DL.RmvLastTTI.QCI.5);6;NULL;SUM;SUM
CELLSTS_4G;L_CSFB_E2W;C1526728323;NUMBER;12;1;L.CSFB.E2W;6;NULL;SUM;SUM
CELLSTS_4G;L_CSFB_E2G;C1526728324;NUMBER;12;1;L.CSFB.E2G;6;NULL;SUM;SUM
CELLSTS_4G;L_RRC_REDIRECT_E2W;C1526728326;NUMBER;12;1;L.RRCRedirection.E2W;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_NORMREL_EXTQCI_INDEX5;C1526749370;NUMBER;12;1;L.E-RAB.NormRel.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_UL_EXTQCI_INDEX5;C1526749374;NUMBER;12;1;L.Thrp.bits.UL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_UL_EXTQCI_INDEX5;C1526749378;NUMBER;12;1;L.Thrp.Time.UL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_DL_EXTQCI_INDEX5;C1526749382;NUMBER;12;1;L.Thrp.bits.DL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_DL_EXTQCI_INDEX5;C1526749386;NUMBER;12;1;L.Thrp.Time.DL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_ACTUSER_UL_EXTCQI5;C1526749390;NUMBER;12;1;L.Traffic.ActiveUser.UL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_ACTUSER_DL_EXTCQI5;C1526749394;NUMBER;12;1;L.Traffic.ActiveUser.DL.ExtQCI.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_CHEMEAS_PRBUL_DRBUSED_AVG;C1526749424;NUMBER;12;1;L.ChMeas.PRB.UL.DrbUsed.Avg.ExtQci.Index5;6;NULL;SUM;SUM
CELLSTS_4G;L_CHEMEAS_PRBDL_DRBUSED_AVG;C1526749428;NUMBER;12;1;L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index5 ;6;NULL;SUM;SUM
CELLSTS_4G;S1_HO_SUC_RATE_NUM;C1526727003+C1526727006-C1526727266-C1526727269;NUMBER;12;1;L.HHO.IntereNB.IntraFreq.ExecSuccOut+L.HHO.IntereNB.InterFreq.ExecSuccOut-L.HHO.X2.IntraFreq.ExecSuccOut-L.HHO.X2.InterFreq.ExecSuccOut;6;NULL;SUM;SUM
CELLSTS_4G;S1_HO_SUC_RATE_DEN;C1526727002+C1526727005-C1526727265-C1526727268;NUMBER;12;1;L.HHO.IntereNB.IntraFreq.ExecAttOut+L.HHO.IntereNB.InterFreq.ExecAttOut-L.HHO.X2.IntraFreq.ExecAttOut-L.HHO.X2.InterFreq.ExecAttOut;6;NULL;SUM;SUM
CELLSTS_4G;UL_ACTIVE_USERS;C1526728972;NUMBER;12;1;L.Traffic.ActiveUser.UL.Avg;6;NULL;AVG;AVG
CELLSTS_4G;EXT_PRB_NUM;C1526746016+C1526746017+C1526746018;NUMBER;12;1;L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index0+L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index1+L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index2;6;NULL;SUM;SUM
CELLSTS_4G;EXT_PRB_DEN;C1526728763;NUMBER;12;1;L.ChMeas.PRB.DL.DrbUsed.Avg;6;NULL;SUM;SUM
CELLSTS_4G;L_ChMeas_RI_Rank3;C1526732737;NUMBER;12;1;L.ChMeas.RI.Rank3;6;NULL;SUM;SUM
CELLSTS_4G;L_ChMeas_RI_Rank4;C1526732738;NUMBER;12;1;L.ChMeas.RI.Rank4;6;NULL;SUM;SUM
CELLSTS_4G;S1_OUT_HO_EXEC_ATT;(C1526728927+C1526727005+C1526727002)-(C1526727268+C1526728930+C1526727265);NUMBER;12;1;(L.HHO.IntereNB.InterFddTdd.ExecAttOut+L.HHO.IntereNB.InterFreq.ExecAttOut +L.HHO.IntereNB.IntraFreq.ExecAttOut)-(L.HHO.X2.InterFreq.ExecAttOut+L.HHO.X2.InterFddTdd.ExecAttOut+L.HHO.X2.IntraFreq.ExecAttOut);6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTDLY_NUM_QCI2;C1526727911;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTDLY_TIME_QCI2;C1526727910;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTULOS_LOSS_QCI2;C1526727937;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTULOS_TOT_QCI2;C1526727938;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTLOS_LOS_QCI2;C1526727964;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_PKTLOS_TOT_QCI2;C1526727965;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.2;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_SUCCEST_QCI_3;C1526726673;NUMBER;12;1;L.E-RAB.SuccEst.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_ABNORMREL_QCI_3;C1526726690;NUMBER;12;1;L.E-RAB.AbnormRel.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;LE_RAB_NORMREL_QCI_3;C1526726691;NUMBER;12;1;L.E-RAB.NormRel.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_BITS_UL_QCI_3;C1526726782;NUMBER;12;1;L.Thrp.bits.UL.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_THRP_TIME_UL_QCI_3;C1526726783;NUMBER;12;1;L.Thrp.Time.UL.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_DL_PKTDELAY_TIME_QCI_3;C1526727913;"NUMBER
";12;1;L.Traffic.DL.PktDelay.Time.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_DL_PKTUULOSS_LOSS_QCI_3;C1526727940;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Loss.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_DL_PKTUULOSS_TOT_QCI_3;C1526727941;NUMBER;12;1;L.Traffic.DL.PktUuLoss.Tot.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAF_UL_PKTLOSS_TOT_QCI_3;C1526727968;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.3;6;NULL;SUM;SUM
CELLSTS_4G;L_Thrp_bits_DL_CAUser;C1526728564;NUMBER;12;1;L.Thrp.bits.DL.CAUser;6;%;SUM;SUM
CELLSTS_4G;L_Thrp_bits_DL_LastTTI_CAUser;C1526740440;NUMBER;12;1;L.Thrp.bits.DL.LastTTI.CAUser;6;%;SUM;SUM
CELLSTS_4G;Thrp_Time_DL_RmvLastTTI_User;C1526740441;NUMBER;12;1;L.Thrp.Time.DL.RmvLastTTI.CAUser;6;%;SUM;SUM
CELLSTS_4G;ChMeas_CQI_DL_SingleCW_NUM;1*(C1526729320+C1526729336+C1526729352+C1526729368-C1526739663)+2*(C1526729321+C1526729337+C1526729353+C1526729369-C1526739664)+3*(C1526729322+C1526729338+C1526729354+C1526729370-C1526739665)+4*(C1526729323+C1526729339+C1526729355+C1526729371-C1526739666)+5*(C1526729324+C1526729340+C1526729356+C1526729372-C1526739667)+6*(C1526729325+C1526729341+C1526729357+C1526729373-C1526739668)+7*(C1526729326+C1526729342+C1526729358+C1526729374-C1526739669)+8*(C1526729327+C1526729343+C1526729359+C1526729375-C1526739670)+9*(C1526729328+C1526729344+C1526729360+C1526729376-C1526739671)+10*(C1526729329+C1526729345+C1526729361+C1526729377-C1526739672)+11*(C1526729330+C1526729346+C1526729362+C1526729378-C1526739673)+12*(C1526729331+C1526729347+C1526729363+C1526729379-C1526739674)+13*(C1526729332+C1526729348+C1526729364+C1526729380-C1526739675)+14*(C1526729333+C1526729349+C1526729365+C1526729381-C1526739676)+15*(C1526729334+C1526729350+C1526729366+C1526729382-C1526739677);NUMBER;12;1;NULL;6;%;SUM;SUM
CELLSTS_4G;ChMeas_CQI_DL_SingleCW_DEN;(C1526729319+C1526729335+C1526729351+C1526729367-C1526739662)+(C1526729320+C1526729336+C1526729352+C1526729368-C1526739663)+(C1526729321+C1526729337+C1526729353+C1526729369-C1526739664)+(C1526729322+C1526729338+C1526729354+C1526729370-C1526739665)+(C1526729323+C1526729339+C1526729355+C1526729371-C1526739666)+(C1526729324+C1526729340+C1526729356+C1526729372-C1526739667)+(C1526729325+C1526729341+C1526729357+C1526729373-C1526739668)+(C1526729326+C1526729342+C1526729358+C1526729374-C1526739669)+(C1526729327+C1526729343+C1526729359+C1526729375-C1526739670)+(C1526729328+C1526729344+C1526729360+C1526729376-C1526739671)+(C1526729329+C1526729345+C1526729361+C1526729377-C1526739672)+(C1526729330+C1526729346+C1526729362+C1526729378-C1526739673)+(C1526729331+C1526729347+C1526729363+C1526729379-C1526739674)+(C1526729332+C1526729348+C1526729364+C1526729380-C1526739675)+(C1526729333+C1526729349+C1526729365+C1526729381-C1526739676)+(C1526729334+C1526729350+C1526729366+C1526729382-C1526739677);NUMBER;12;1;NULL;6;%;SUM;SUM
CELLSTS_4G;L_ChMeas_PDSCH_MCS_NUM;1*C1526727445+2*C1526727446+3*C1526727447+4*C1526727448+5*C1526727449+6*C1526727450+7*C1526727451+8*C1526727452+9*C1526727453+10*C1526727454+11*C1526727455+12*C1526727456+13*C1526727457+14*C1526727458+15*C1526727459+16*C1526727460+17*C1526727461+18*C1526727462+19*C1526727463+20*C1526727464+21*C1526727465+22*C1526727466+23*C1526727467+24*C1526727468+25*C1526727469+26*C1526727470+27*C1526727471+28*C1526727472;NUMBER;12;1;NULL;6;%;SUM;SUM
CELLSTS_4G;L_ChMeas_PDSCH_MCS_DEN;C1526727444+C1526727445+C1526727446+C1526727447+C1526727448+C1526727449+C1526727450+C1526727451+C1526727452+C1526727453+C1526727454+C1526727455+C1526727456+C1526727457+C1526727458+C1526727459+C1526727460+C1526727461+C1526727462+C1526727463+C1526727464+C1526727465+C1526727466+C1526727467+C1526727468+C1526727469+C1526727470+C1526727471+C1526727472;NUMBER;12;1;NULL;6;%;SUM;SUM
CELLSTS_4G;L_ChMeas_RI_Rank1;C1526730141;NUMBER;12;1;L.ChMeas.RI.Rank1;6;%;SUM;SUM
CELLSTS_4G;L_ChMeas_RI_Rank2;C1526730142;NUMBER;12;1;L.ChMeas.RI.Rank2;6;%;SUM;SUM
CELLSTS_4G;THRP_BITS_UEXTQCI_INDEX0;C1526741811;NUMBER;12;1;L.Thrp.bits.UL.ExtQCI.Index0;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_UEXTQCI_INDEX1;C1526741812;NUMBER;12;1;L.Thrp.bits.UL.ExtQCI.Index1;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_UEXTQCI_INDEX2;C1526741813;NUMBER;12;1;L.Thrp.bits.UL.ExtQCI.Index2;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_UEXTQCI_INDEX0;C1526741816;NUMBER;12;1;L.Thrp.Time.UL.ExtQCI.Index0;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_UEXTQCI_INDEX1;C1526741817;NUMBER;12;1;L.Thrp.Time.UL.ExtQCI.Index1;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_UEXTQCI_INDEX2;C1526741818;NUMBER;12;1;L.Thrp.Time.UL.ExtQCI.Index2;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DEXTQCI_INDEX0;C1526741821;NUMBER;12;1;L.Thrp.bits.DL.ExtQCI.Index0;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DEXTQCI_INDEX1;C1526741822;NUMBER;12;1;L.Thrp.bits.DL.ExtQCI.Index1;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_CARR_DYNMT_TTI;C1526763114;NUMBER;12;1;L.ChMeas.DFEE.CarrierDynMutingTti.Num;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_CRSDYNMUT_TTI;C1526763115;NUMBER;12;1;L.ChMeas.DFEE.CrsDynMutingTti.Num;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_RFDYNMUTINGTTI;C1526763116;NUMBER;12;1;L.ChMeas.DFEE.RFDynMutingTti.Num;6;NULL;SUM;SUM
CELLSTS_4G;L_CHMEAS_DFEE_CARRIEROFF_DUR;C1526728151;NUMBER;12;1;L.ChMeas.DFEE.CarrierOFF.Dur;6;NULL;SUM;SUM
CELLSTS_4G;THRP_BITS_DEXTQCI_INDEX2;C1526741823;NUMBER;12;1;L.Thrp.bits.DL.ExtQCI.Index2;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_DEXTQCI_INDEX1;C1526741827;NUMBER;12;1;L.Thrp.Time.DL.ExtQCI.Index1;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_DEXTQCI_INDEX2;C1526741828;NUMBER;12;1;L.Thrp.Time.DL.ExtQCI.Index2;6;NULL;SUM;SUM
CELLSTS_4G;THRP_TIME_DEXTQCI_INDEX0;C1526741826;NUMBER;12;1;L.Thrp.Time.DL.ExtQCI.Index0;6;NULL;SUM;SUM
CELLSTS_4G;RAB_ABNORMREL_TNL;C1526728283;NUMBER;12;1;L.E-RAB.AbnormRel.TNL;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_SCH_QPSK_TB;C1526727354;NUMBER;12;1;L.Traffic.DL.SCH.QPSK.TB;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_SCH_16QAM_TB;C1526727355;NUMBER;12;1;L.Traffic.DL.SCH.16QAM.TB;6;NULL;SUM;SUM
CELLSTS_4G;L_TRAFF_DL_SCH_64QAM_TB;C1526727356;NUMBER;12;1;L.Traffic.DL.SCH.64QAM.TB;6;NULL;SUM;SUM
CELLSTS_4G;VFTR_DLQPSKRATIO_DEN;C1526727355+C1526739656+C1526727356+C1526727354;NUMBER;12;1;L.Traffic.DL.SCH.16QAM.TB+L.Traffic.DL.SCH.256QAM.TB+L.Traffic.DL.SCH.64QAM.TB+L.Traffic.DL.SCH.QPSK.TB;6;NULL;SUM;SUM
CELLSTS_4G;DL_NORM_USER_THRPUT_NUM;(C1526726803-C1526729006)+(C1526726806-C1526729007)+(C1526726809-C1526729008)+(C1526726812-C1526729009)+(C1526726815-C1526729010)+(C1526745879-C1526745880);NUMBER;12;1;( L.Thrp.bits.DL.QCI.x ? L.Thrp.bits.DL.LastTTI.QCI.x ) + (  L.Thrp.bits.DL.WBB ? L.Thrp.bits.DL.LastTTI.WBB ) ;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_7_PAY;C1526727925;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_7_PAYDA;C1526727926;NUMBER;12;1;L.Traffic.DL.PktDelay.Time.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;PACKET_DELAY_QCI_8;C1526727929+C1526727928;NUMBER;12;1;L.Traffic.DL.PktDelay.Num.QCI.8+ L.Traffic.DL.PktDelay.Time.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;ULTRAFFICVOLUME_QCI_7;C1526726794;NUMBER;12;1;L.Thrp.bits.UL.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;ULTRAFFICVOLUME_QCI_8;C1526726797;NUMBER;12;1;L.Thrp.bits.UL.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;UL_PACKET_LOSS_RATE_QCI7_DEN;C1526727980;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;UL_PACKET_LOSS_RATE_QCI7_PAY;C1526727979;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.7;6;NULL;SUM;SUM
CELLSTS_4G;UL_PACKET_LOSS_RATE_QCI8_DEN;C1526727983;NUMBER;12;1;L.Traffic.UL.PktLoss.Tot.QCI.8;6;NULL;SUM;SUM
CELLSTS_4G;UL_PACKET_LOSS_RATE_QCI8_PAY;C1526727982;NUMBER;12;1;L.Traffic.UL.PktLoss.Loss.QCI.8;6;NULL;SUM;SUM
